,periodico,title,POS,NEU,NEG,candidates,maximize_sentiment,maximize_sentiment_count,candidates_nombre,Fecha de publicación,Tipo_de_elección,maximize_pos_neg
4350,clarin,El fiscal Marijuan imputó a Gabriela Cerruti por su acusación a Milei como responsable de los saqueos,0.0484033674001693,0.3539293110370636,0.5976673364639282,milei,NEG,0.5976673364639282,milei,2023-08-24,eleccion_general,-0.5976673364639282
4351,clarin,"En campaña, Sergio Massa prometió compensar a los comerciantes saqueados que hagan la denuncia",0.0684057027101516,0.5850529670715332,0.3465413451194763,massa,NEU,0.5850529670715332,massa,2023-08-23,eleccion_general,0.5850529670715332
4352,clarin,Por los pasillos: la mesa judicial de Javier Milei y las nuevas voces de Patricia Bullrich,0.1529381722211838,0.7973887920379639,0.0496730953454971,milei_bullrich,NEU,0.7973887920379639,milei,2023-08-23,eleccion_general,0.7973887920379639
4353,clarin,Patricia Bullrich adelantó que se opondrá al ingreso de Argentina al BRICS y prometió prohibir los cepos,0.092690110206604,0.5718251466751099,0.3354847431182861,bullrich,NEU,0.5718251466751099,bullrich,2023-08-24,eleccion_general,0.5718251466751099
4354,clarin,"Cómo fue el encuentro entre Sergio Massa y la jefa del FMI: chicanas, consultas por la situación social y una pequeña venganza",0.0591896846890449,0.4932860732078552,0.4475241601467133,massa,NEU,0.4932860732078552,massa,2023-08-24,eleccion_general,0.4932860732078552
4355,clarin,"Alberto Fernández anunció el ingreso de Argentina al BRICS y le respondió a Patricia Bullrich: ""Ojalá no sea presidenta porque no entiende lo que dice""",0.0410445630550384,0.3097070157527924,0.6492484211921692,bullrich,NEG,0.6492484211921692,bullrich,2023-08-24,eleccion_general,-0.6492484211921692
4356,clarin,Patricia Bullrich adelantó que se opondrá al ingreso de Argentina al BRICS y prometió prohibir los cepos,0.092690110206604,0.5718251466751099,0.3354847431182861,bullrich,NEU,0.5718251466751099,bullrich,2023-08-24,eleccion_general,0.5718251466751099
4357,clarin,"Javier Milei también rechazó el ingreso de Argentina a los BRICS: ""No voy a impulsar un trato con comunistas""",0.0371926426887512,0.2522174715995789,0.7105899453163147,milei,NEG,0.7105899453163147,milei,2023-08-24,eleccion_general,-0.7105899453163147
4358,clarin,"El guiño de Javier Milei a Fátima Florez en medio de su discurso ante empresarios: ""Le mando saludos""",0.464952290058136,0.4110132455825806,0.1240344569087029,milei,POS,0.464952290058136,milei,2023-08-24,eleccion_general,0.464952290058136
4359,clarin,"Javier Milei también rechazó el ingreso de Argentina a los BRICS: ""No voy a impulsar un trato con comunistas""",0.0371926426887512,0.2522174715995789,0.7105899453163147,milei,NEG,0.7105899453163147,milei,2023-08-24,eleccion_general,-0.7105899453163147
4360,clarin,"El guiño de Javier Milei a Fátima Florez en medio de su discurso ante empresarios: ""Le mando saludos""",0.464952290058136,0.4110132455825806,0.1240344569087029,milei,POS,0.464952290058136,milei,2023-08-24,eleccion_general,0.464952290058136
4361,clarin,Arenga de campaña y mensaje para Javier Milei: el detrás de escena del discurso de Patricia Bullrich a la tropa de Juntos,0.2480107843875885,0.6473294496536255,0.104659803211689,milei_bullrich,NEU,0.6473294496536255,milei,2023-08-24,eleccion_general,0.6473294496536255
4362,clarin,"Javier Milei también rechazó el ingreso de Argentina a los BRICS: ""No voy a impulsar un trato con comunistas""",0.0371926426887512,0.2522174715995789,0.7105899453163147,milei,NEG,0.7105899453163147,milei,2023-08-24,eleccion_general,-0.7105899453163147
4363,clarin,Arenga de campaña y mensaje para Javier Milei: el detrás de escena del discurso de Patricia Bullrich a la tropa de Juntos,0.2480107843875885,0.6473294496536255,0.104659803211689,milei_bullrich,NEU,0.6473294496536255,milei,2023-08-24,eleccion_general,0.6473294496536255
4364,clarin,"Ante empresarios, Sergio Massa descalificó la dolarización y otras propuestas de Javier Milei y dejó duras advertencias",0.0259327869862318,0.1760636270046234,0.7980035543441772,massa_milei,NEG,0.7980035543441772,massa,2023-08-24,eleccion_general,-0.7980035543441772
4365,clarin,El kirchnerismo apura en Diputados un proyecto de blanqueo de capitales que pide Sergio Massa,0.057860642671585,0.3694314062595367,0.572708010673523,massa,NEG,0.572708010673523,massa,2023-08-24,eleccion_general,-0.572708010673523
4366,clarin,Por los pasillos: la mesa judicial de Javier Milei y las nuevas voces de Patricia Bullrich,0.1529381722211838,0.7973887920379639,0.0496730953454971,milei_bullrich,NEU,0.7973887920379639,milei,2023-08-23,eleccion_general,0.7973887920379639
4367,clarin,"Ante empresarios, Sergio Massa descalificó la dolarización y otras propuestas de Javier Milei y dejó duras advertencias",0.0259327869862318,0.1760636270046234,0.7980035543441772,massa_milei,NEG,0.7980035543441772,massa,2023-08-24,eleccion_general,-0.7980035543441772
4368,clarin,"A horas de haber regresado de EE.UU., el FMI le dice a Sergio Massa que los ajustes en el dólar y las tarifas no terminaron",0.0163726191967725,0.161070853471756,0.8225564956665039,massa,NEG,0.8225564956665039,massa,2023-08-25,eleccion_general,-0.8225564956665039
4369,clarin,"El Gobierno anunció el ingreso de Argentina al BRICS, pero Patricia Bullrich y Javier Milei salieron a rechazarlo",0.0391341410577297,0.4584397077560425,0.5024262070655823,milei_bullrich,NEG,0.5024262070655823,milei,2023-08-24,eleccion_general,-0.5024262070655823
4370,clarin,"La desafiante consigna de Andrés ""Cuervo"" Larroque: ""Es Massa o disolución nacional""",0.0242754574865102,0.1854472905397415,0.7902773022651672,massa,NEG,0.7902773022651672,massa,2023-08-24,eleccion_general,-0.7902773022651672
4371,clarin,"Como Massa, Javier Milei también acusó a los economistas de Juntos por el Cambio",0.0786401554942131,0.4832186996936798,0.4381411671638489,massa_milei,NEU,0.4832186996936798,massa,2023-08-24,eleccion_general,0.4832186996936798
4372,clarin,La Corte confirmó la condena a 18 años de prisión del prefecto que robó en la casa de Sergio Massa,0.0725036337971687,0.4737884700298309,0.4537078738212585,massa,NEU,0.4737884700298309,massa,2023-08-24,eleccion_general,0.4737884700298309
4373,clarin,Sergio Massa gastó US$ 2.500 millones desde abril para controlar al dólar MEP,0.0779729709029197,0.525132954120636,0.3968940675258636,massa,NEU,0.525132954120636,massa,2023-08-24,eleccion_general,0.525132954120636
4374,clarin,"Patricia Bullrich ya eligió a su ministro de Economía, rugidos de Javier Milei y la historia con el FMI",0.0563650541007518,0.537348747253418,0.4062861800193787,milei_bullrich,NEU,0.537348747253418,milei,2023-08-25,eleccion_general,0.537348747253418
4375,clarin,"Elecciones 2023, EN VIVO: ""Yo voy a poner todo lo que tengo para que vos seas Presidenta, Patricia"", el mensaje de Larreta a Bullrich que fue ovacionado",0.5461668372154236,0.3810144066810608,0.0728187337517738,bullrich,POS,0.5461668372154236,bullrich,2023-08-24,eleccion_general,0.5461668372154236
4376,clarin,"Tras la visita de Sergio Massa a Paraguay, crece la polémica por el cobro de peajes en la Hidrovía",0.0289006605744361,0.2681006193161011,0.7029987573623657,massa,NEG,0.7029987573623657,massa,2023-08-25,eleccion_general,-0.7029987573623657
4377,clarin,"Victoria Villarruel le contestó a Lali Espósito por sus críticas Javier Milei: ""Te llenás la billetera con el Estado""",0.0372636392712593,0.2278082370758057,0.7349281311035156,milei,NEG,0.7349281311035156,milei,2023-08-25,eleccion_general,-0.7349281311035156
4378,clarin,Fuerte reclamo de Paraguay por la hidrovía: acusan a Sergio Massa de no cumplir con un acuerdo por el cobro de peajes,0.0164092928171157,0.1130931675434113,0.8704975247383118,massa,NEG,0.8704975247383118,massa,2023-08-25,eleccion_general,-0.8704975247383118
4379,clarin,Viraje de Sergio Massa con Javier Milei: baja la confrontación con el libertario y va en busca de sus votos,0.1957956850528717,0.6601762771606445,0.1440280377864838,massa_milei,NEU,0.6601762771606445,massa,2023-08-25,eleccion_general,0.6601762771606445
4380,clarin,"Patricia Bullrich denunció un acuerdo político entre Sergio Massa y Javier Milei: ""Más que polarización es un abrazo""",0.0741108879446983,0.3478156626224518,0.5780734419822693,massa_milei_bullrich,NEG,0.5780734419822693,massa,2023-08-25,eleccion_general,-0.5780734419822693
4381,clarin,Patricia Bullrich reunió a su team de economistas: quién es quién en el gabinete de especialistas de la candidata de Juntos por el Cambio,0.1368984878063202,0.757698118686676,0.1054033562541008,bullrich,NEU,0.757698118686676,bullrich,2023-08-25,eleccion_general,0.757698118686676
4382,clarin,Fuerte reclamo de Paraguay por la hidrovía: acusan a Sergio Massa de no cumplir con un acuerdo por el cobro de peajes,0.0164092928171157,0.1130931675434113,0.8704975247383118,massa,NEG,0.8704975247383118,massa,2023-08-25,eleccion_general,-0.8704975247383118
4383,clarin,"""Chantas que quieren ser casta"" y ""colectora de Massa"", el furioso cruce de un exfuncionario macrista con asesores de Javier Milei",0.021601527929306,0.1048038154840469,0.8735946416854858,massa_milei,NEG,0.8735946416854858,massa,2023-08-25,eleccion_general,-0.8735946416854858
4384,clarin,La casa de Javier Milei en Benavídez: U$S 2 mil dólares de alquiler y dos ambientes enteros para sus perros de 100 kilos,0.1825817227363586,0.7330705523490906,0.084347665309906,milei,NEU,0.7330705523490906,milei,2023-08-22,eleccion_general,0.7330705523490906
4385,clarin,Fuerte reclamo de Paraguay por la hidrovía: acusan a Sergio Massa de no cumplir con un acuerdo por el cobro de peajes,0.0164092928171157,0.1130931675434113,0.8704975247383118,massa,NEG,0.8704975247383118,massa,2023-08-25,eleccion_general,-0.8704975247383118
4386,clarin,"Milei busca mejorar fiscalización en octubre, para crecer cinco puntos",0.2166796028614044,0.666675329208374,0.1166450977325439,milei,NEU,0.666675329208374,milei,2023-08-25,eleccion_general,0.666675329208374
4387,clarin,"Javier Milei abrió su corazón y reveló públicamente lo que siente por Fátima Florez: ""Imposible no amarla""",0.5808032751083374,0.2623707354068756,0.1568260341882706,milei,POS,0.5808032751083374,milei,2023-08-26,eleccion_general,0.5808032751083374
4388,clarin,"Elecciones 2023, EN VIVO: ""No le compraría un auto usado a Sergio Massa"", lanzó el presidente de Paraguay, Santiago Peña",0.1325472593307495,0.589493989944458,0.2779587805271149,massa,NEU,0.589493989944458,massa,2023-08-26,eleccion_general,0.589493989944458
4389,clarin,"Los candidatos salen a la cancha: qué harán Milei, Bullrich y Massa con el deporte si ganan las elecciones presidenciales",0.0631686300039291,0.7669234275817871,0.1699079126119614,massa_milei_bullrich,NEU,0.7669234275817871,massa,2023-08-26,eleccion_general,0.7669234275817871
4390,clarin,"Hidrovía: Cafiero salió a defender a Massa de las acusaciones de Paraguay, pero sigue el conflicto",0.0394988283514976,0.4153923988342285,0.5451087951660156,massa,NEG,0.5451087951660156,massa,2023-08-26,eleccion_general,-0.5451087951660156
4391,clarin,"¿Dolarizar o no? Una polémica que crece mientras Massa estrena la intervención ""por bandas"" permitida por el FMI",0.0191518831998109,0.2422378212213516,0.7386103272438049,massa,NEG,0.7386103272438049,massa,2023-08-26,eleccion_general,-0.7386103272438049
4392,clarin,Un verdulero de la Ucedé quiere dar el batacazo en la primera elección después del triunfo de Javier Milei en las PASO 2023,0.0373676717281341,0.5782996416091919,0.3843327164649963,milei,NEU,0.5782996416091919,milei,2023-08-26,eleccion_general,0.5782996416091919
4393,clarin,"El presidente del Banco Central de Brasil dijo que la dolarización que planea Milei generará más ""pobreza""",0.0282227620482444,0.1823502033948898,0.7894270420074463,milei,NEG,0.7894270420074463,milei,2023-08-25,eleccion_general,-0.7894270420074463
4394,clarin,"Fastidiado por las idas y vueltas, el FMI le pasa toda la factura a Sergio Massa",0.0034580014180392,0.0229387395083904,0.9736033082008362,massa,NEG,0.9736033082008362,massa,2023-08-26,eleccion_general,-0.9736033082008362
4395,clarin,"""¡Socorro!"": la reacción de ""Pepe"" Mujica ante un posible triunfo de Javier Milei en las elecciones",0.0730302184820175,0.3660115897655487,0.560958206653595,milei,NEG,0.560958206653595,milei,2023-08-26,eleccion_general,-0.560958206653595
4396,clarin,"El ""cerebro"" del plan de dolarización de Javier Milei fue investigado, junto a Boudou, por el canje de la deuda de 2010",0.0364240109920501,0.3247207403182983,0.6388552784919739,milei,NEG,0.6388552784919739,milei,2023-08-26,eleccion_general,-0.6388552784919739
4397,clarin,Un verdulero de la Ucedé quiere dar el batacazo en la primera elección después del triunfo de Javier Milei en las PASO 2023,0.0373676717281341,0.5782996416091919,0.3843327164649963,milei,NEU,0.5782996416091919,milei,2023-08-26,eleccion_general,0.5782996416091919
4398,clarin,"Bullrich juega a Melconian, Milei añora el Muro y Massa confía en gobernadores",0.0324868448078632,0.3070153295993805,0.6604978442192078,massa_milei_bullrich,NEG,0.6604978442192078,massa,2023-08-27,eleccion_general,-0.6604978442192078
4399,clarin,"Milei dijo que un ministro de Macri lo llamó para ""reventar"" el programa del Gobierno y lo cruzaron: ""Es un gran fabulador""",0.467894434928894,0.4119138717651367,0.1201917231082916,milei,POS,0.467894434928894,milei,2023-08-27,eleccion_general,0.467894434928894
4400,clarin,"Con fotos de Messi, Favaloro y los bolsos de López, Patricia Bullrich lanzó su primer spot de campaña tras las PASO",0.2287534326314926,0.656100332736969,0.115146242082119,bullrich,NEU,0.656100332736969,bullrich,2023-08-26,eleccion_general,0.656100332736969
4401,clarin,"Elecciones 2023, EN VIVO: Milei, Bullrich y Massa afinan sus estrategias con la mira en octubre",0.2093778997659683,0.7005317807197571,0.0900903344154357,massa_milei_bullrich,NEU,0.7005317807197571,massa,2023-08-27,eleccion_general,0.7005317807197571
4402,clarin,Dólar Melconian y shock: la jugada final que ya decidió Patricia Bullrich para pelear con Javier Milei,0.1185084208846092,0.6916012167930603,0.1898903548717499,milei_bullrich,NEU,0.6916012167930603,milei,2023-08-27,eleccion_general,0.6916012167930603
4403,clarin,"Elecciones 2023, EN VIVO: Durán Barba calificó de ""torpe"" el ofrecimiento de Milei a Macri porque ""lo pone dentro de la casta""",0.0297793373465538,0.2116799503564835,0.7585407495498657,milei,NEG,0.7585407495498657,milei,2023-08-27,eleccion_general,-0.7585407495498657
4404,clarin,"Dos nuevas encuestas midieron para octubre: cómo está la pelea de Milei, Bullrich y Massa",0.035865843296051,0.8263912200927734,0.1377429813146591,massa_milei_bullrich,NEU,0.8263912200927734,massa,2023-08-27,eleccion_general,0.8263912200927734
4405,clarin,"21k de Buenos Aires: con ayuda de sus amigos, Esteban Bullrich se sumó a la media maratón de la Ciudad",0.8035925030708313,0.1832933127880096,0.0131142530590295,bullrich,POS,0.8035925030708313,bullrich,2023-08-27,eleccion_general,0.8035925030708313
4406,clarin,"En campaña, Sergio Massa anunció un refuerzo de $ 37 mil para jubilados y pensionados por tres meses",0.2031741887331009,0.6572842001914978,0.1395416110754013,massa,NEU,0.6572842001914978,massa,2023-08-27,eleccion_general,0.6572842001914978
4407,clarin,"21k de Buenos Aires: los dos ""mangazos"" de Esteban Bullrich tras sumarse a la media maratón con ayuda de sus amigos",0.6266783475875854,0.3286423683166504,0.0446792393922805,bullrich,POS,0.6266783475875854,bullrich,2023-08-27,eleccion_general,0.6266783475875854
4408,clarin,Un verdulero de la Ucedé quiere dar el batacazo en la primera elección después del triunfo de Javier Milei en las PASO 2023,0.0373676717281341,0.5782996416091919,0.3843327164649963,milei,NEU,0.5782996416091919,milei,2023-08-26,eleccion_general,0.5782996416091919
4409,clarin,Anuncios de Sergio Massa en campaña: los bonos para jubilados suben a $ 37 mil por mes y habrá beneficios para monotributistas,0.2120320498943329,0.6581562161445618,0.1298117637634277,massa,NEU,0.6581562161445618,massa,2023-08-27,eleccion_general,0.6581562161445618
4410,clarin,Anuncios de Sergio Massa en campaña: sumas fijas para trabajadores privados en dos cuotas mensuales de 30 mil pesos,0.0894169360399246,0.613345742225647,0.297237366437912,massa,NEU,0.613345742225647,massa,2023-08-27,eleccion_general,0.613345742225647
4411,clarin,El pedido de Bullrich a Melconian para ser superministro: activo en medios y con su staff de 80 economistas,0.2451809644699097,0.6773712038993835,0.0774478837847709,bullrich,NEU,0.6773712038993835,bullrich,2023-08-27,eleccion_general,0.6773712038993835
4412,clarin,Vuelven los timbreos del PRO: buscarán votos para Patricia Bullrich entre los que no fueron a las PASO,0.0427133068442344,0.4541740417480469,0.5031126737594604,bullrich,NEG,0.5031126737594604,bullrich,2023-08-27,eleccion_general,-0.5031126737594604
4413,clarin,"Pese a su fervor religioso y admiración por Israel, Javier Milei incomoda y divide a la comunidad judía local",0.0137465866282582,0.0604182966053485,0.925835132598877,milei,NEG,0.925835132598877,milei,2023-08-27,eleccion_general,-0.925835132598877
4414,clarin,Esteban Bullrich y la enorme diferencia entre estar postrado y vivir paralizado,0.0134821981191635,0.1735569536685944,0.8129608631134033,bullrich,NEG,0.8129608631134033,bullrich,2023-08-27,eleccion_general,-0.8129608631134033
4415,clarin,"Cumbre Macri-Bullrich, los hijos de Milei y tres tercios con la misma agenda económica",0.052526619285345,0.5542919039726257,0.3931814432144165,milei_bullrich,NEU,0.5542919039726257,milei,2023-08-27,eleccion_general,0.5542919039726257
4416,clarin,Anuncios de Sergio Massa en campaña: sumas fijas para trabajadores privados en dos cuotas mensuales de 30 mil pesos,0.0894169360399246,0.613345742225647,0.297237366437912,massa,NEU,0.613345742225647,massa,2023-08-27,eleccion_general,0.613345742225647
4417,clarin,Crecen los reclamos internos a Sergio Massa tras la devaluación: los intendentes no saben dónde buscar más votos,0.0071985530667006,0.0808113366365432,0.9119901657104492,massa,NEG,0.9119901657104492,massa,2023-08-27,eleccion_general,-0.9119901657104492
4418,clarin,"La ""autopsia"" electoral de Unión por la Patria: ¿Cómo orientará ahora Sergio Massa la campaña de octubre?",0.0451783575117588,0.7850911617279053,0.169730544090271,massa,NEU,0.7850911617279053,massa,2023-08-27,eleccion_general,0.7850911617279053
4419,clarin,En campaña Massa anuncia el pago de dos bonos para trabajadores que ganan hasta $ 400.000,0.1659422218799591,0.6583248376846313,0.1757329851388931,massa,NEU,0.6583248376846313,massa,2023-08-27,eleccion_general,0.6583248376846313
4420,clarin,"Patricia Bullrich dijo que, con sus anuncios, ""Sergio Massa se burla de la gente"" y Javier Milei se preguntó si su gestión ""estalla antes o después de la elección""",0.0442204512655735,0.4977280497550964,0.4580515027046204,massa_milei_bullrich,NEU,0.4977280497550964,massa,2023-08-28,eleccion_general,0.4977280497550964
4421,clarin,Crecen los reclamos internos a Sergio Massa tras la devaluación: los intendentes no saben dónde buscar más votos,0.0071985530667006,0.0808113366365432,0.9119901657104492,massa,NEG,0.9119901657104492,massa,2023-08-27,eleccion_general,-0.9119901657104492
4422,clarin,Sorpresa en el escrutinio definitivo: Javier Milei arrasó en una provincia a la que no fue en campaña,0.0369522087275981,0.3788326978683472,0.5842151045799255,milei,NEG,0.5842151045799255,milei,2023-08-28,eleccion_general,-0.5842151045799255
4423,clarin,"Una por una, las 10 medidas económicas que anunció Sergio Massa",0.353514701128006,0.5537934303283691,0.0926918685436248,massa,NEU,0.5537934303283691,massa,2023-08-28,eleccion_general,0.5537934303283691
4424,clarin,"Una por una, las 10 nuevas medidas económicas que anunció Sergio Massa",0.4130656719207764,0.5116776823997498,0.075256660580635,massa,NEU,0.5116776823997498,massa,2023-08-28,eleccion_general,0.5116776823997498
4425,clarin,"Los intendentes, en pie de guerra por el anuncio de Sergio Massa: dicen que nadie les avisó y que le pedirán más plata a Axel Kicillof para pagarle los bonos a sus empleados",0.0137338442727923,0.1187143623828888,0.867551863193512,massa,NEG,0.867551863193512,massa,2023-08-28,eleccion_general,-0.867551863193512
4426,clarin,Las tres elecciones de septiembre que definen gobernadores y con las que Patricia Bullrich buscará tomar impulso de cara a octubre,0.3231587707996368,0.6277797818183899,0.0490614213049411,bullrich,NEU,0.6277797818183899,bullrich,2023-08-28,eleccion_general,0.6277797818183899
4427,clarin,"Alberto Fernández se metió en la campaña y le apuntó a Javier Milei: ""Los negacionistas no sólo niegan terrorismo de Estado sino también cambio climático""",0.0442102551460266,0.2481234520673752,0.7076663374900818,milei,NEG,0.7076663374900818,milei,2023-08-28,eleccion_general,-0.7076663374900818
4428,clarin,La gran apuesta de Massa para ganar la elección: dos kilos de helado (primera marca) para cada votante,0.4372266232967377,0.5423069596290588,0.0204664450138807,massa,NEU,0.5423069596290588,massa,2023-08-28,eleccion_general,0.5423069596290588
4429,clarin,"Alberto Fernández se metió en la campaña y le apuntó a Javier Milei: ""Los negacionistas no sólo niegan terrorismo de Estado sino también cambio climático""",0.0442102551460266,0.2481234520673752,0.7076663374900818,milei,NEG,0.7076663374900818,milei,2023-08-28,eleccion_general,-0.7076663374900818
4430,clarin,El intendente radical de Río Tercero explicó por qué ganó en un municipio en el que había arrasado Javier Milei,0.0467271097004413,0.5083940625190735,0.4448788464069366,milei,NEU,0.5083940625190735,milei,2023-08-28,eleccion_general,0.5083940625190735
4431,clarin,"Loris Zanatta, sobre Milei: ""Es un cambio en el registro populista pero dice lo mismo, viene a destruir""",0.0086942538619041,0.0959269776940345,0.8953787088394165,milei,NEG,0.8953787088394165,milei,2023-08-24,eleccion_general,-0.8953787088394165
4432,clarin,"Elecciones 2023, EN VIVO: desde Juntos por el Cambio advierten por ""cierta convergencia"" entre Javier Milei y Sergio Massa",0.0543814077973365,0.5231385231018066,0.4224800765514374,massa_milei,NEU,0.5231385231018066,massa,2023-08-28,eleccion_general,0.5231385231018066
4433,clarin,"Una por una, las 10 nuevas medidas económicas que anunció Sergio Massa",0.4130656719207764,0.5116776823997498,0.075256660580635,massa,NEU,0.5116776823997498,massa,2023-08-28,eleccion_general,0.5116776823997498
4434,clarin,Las tres elecciones de septiembre que definen gobernadores y con las que Patricia Bullrich buscará tomar impulso de cara a octubre,0.3231587707996368,0.6277797818183899,0.0490614213049411,bullrich,NEU,0.6277797818183899,bullrich,2023-08-28,eleccion_general,0.6277797818183899
4435,clarin,Las empresas siguen poniendo reparos para sumarse al acuerdo de precios que propone Massa,0.0136075662449002,0.1387094706296921,0.8476829528808594,massa,NEG,0.8476829528808594,massa,2023-08-28,eleccion_general,-0.8476829528808594
4436,clarin,Carlos Melconian aceptó la propuesta de Patricia Bullrich: será su ministro de Economía si es presidenta,0.1477155834436417,0.7570775151252747,0.095206931233406,bullrich,NEU,0.7570775151252747,bullrich,2023-08-28,eleccion_general,0.7570775151252747
4437,clarin,El Gobierno aprovecha los anuncios para retomar la campaña del miedo contra Milei y Bullrich,0.0288729928433895,0.189107671380043,0.782019317150116,milei_bullrich,NEG,0.782019317150116,milei,2023-08-28,eleccion_general,-0.782019317150116
4438,clarin,La gran apuesta de Massa para ganar la elección: dos kilos de helado (primera marca) para cada votante,0.4372266232967377,0.5423069596290588,0.0204664450138807,massa,NEU,0.5423069596290588,massa,2023-08-28,eleccion_general,0.5423069596290588
4439,clarin,"Entre pases de factura, el radicalismo busca contener las pujas internas que demoran el alineamiento con Patricia Bullrich",0.036771647632122,0.3440645933151245,0.6191637516021729,bullrich,NEG,0.6191637516021729,bullrich,2023-08-28,eleccion_general,-0.6191637516021729
4440,clarin,Sergio Massa se olvida del FMI y el Banco Central habla del cambio climático,0.030627591535449,0.2845715582370758,0.6848008632659912,massa,NEG,0.6848008632659912,massa,2023-08-28,eleccion_general,-0.6848008632659912
4441,clarin,"Gerardo Zamora, aliado de Sergio Massa, el primer gobernador en sumarse al nuevo plan platita con bonos de montos muy superiores",0.6009842753410339,0.3537752032279968,0.0452405214309692,massa,POS,0.6009842753410339,massa,2023-08-29,eleccion_general,0.6009842753410339
4442,clarin,"Elecciones 2023, EN VIVO: “Te pido que lo perdones, madre”, tenso cruce entre Capitanich y el candidato de Juntos por el Cambio en el debate por la gobernación",0.0410706251859664,0.3316618800163269,0.6272674798965454,Desconocido,NEG,0.6272674798965454,jxc_uxp,2023-08-29,eleccion_general,-0.6272674798965454
4443,clarin,Carlos Melconian aceptó la propuesta de Patricia Bullrich: será su ministro de Economía si es presidenta,0.1477155834436417,0.7570775151252747,0.095206931233406,bullrich,NEU,0.7570775151252747,bullrich,2023-08-28,eleccion_general,0.7570775151252747
4444,clarin,El Gobierno aprovecha los anuncios para retomar la campaña del miedo contra Milei y Bullrich,0.0288729928433895,0.189107671380043,0.782019317150116,milei_bullrich,NEG,0.782019317150116,milei,2023-08-28,eleccion_general,-0.782019317150116
4445,clarin,"Pese al rechazo de las medidas, la ministra de Trabajo amenazó con multar a las empresas que no paguen el bono de Massa",0.0427182465791702,0.3548061847686768,0.6024755239486694,massa,NEG,0.6024755239486694,massa,2023-08-29,eleccion_general,-0.6024755239486694
4446,clarin,La gran apuesta de Massa para ganar la elección: dos kilos de helado (primera marca) para cada votante,0.4372266232967377,0.5423069596290588,0.0204664450138807,massa,NEU,0.5423069596290588,massa,2023-08-28,eleccion_general,0.5423069596290588
4447,clarin,"Dos nuevas encuestas midieron para octubre: cómo está la pelea de Milei, Bullrich y Massa",0.035865843296051,0.8263912200927734,0.1377429813146591,massa_milei_bullrich,NEU,0.8263912200927734,massa,2023-08-27,eleccion_general,0.8263912200927734
4448,clarin,Sorpresa en el escrutinio definitivo: Javier Milei arrasó en una provincia a la que no fue en campaña,0.0369522087275981,0.3788326978683472,0.5842151045799255,milei,NEG,0.5842151045799255,milei,2023-08-28,eleccion_general,-0.5842151045799255
4449,clarin,"Alberto Fernández se metió en la campaña y le apuntó a Javier Milei: ""Los negacionistas no sólo niegan terrorismo de Estado sino también cambio climático""",0.0442102551460266,0.2481234520673752,0.7076663374900818,milei,NEG,0.7076663374900818,milei,2023-08-28,eleccion_general,-0.7076663374900818
4450,clarin,Sergio Massa se olvida del FMI y el Banco Central habla del cambio climático,0.030627591535449,0.2845715582370758,0.6848008632659912,massa,NEG,0.6848008632659912,massa,2023-08-28,eleccion_general,-0.6848008632659912
4451,clarin,"Una por una, las 10 nuevas medidas económicas que anunció Sergio Massa",0.4130656719207764,0.5116776823997498,0.075256660580635,massa,NEU,0.5116776823997498,massa,2023-08-28,eleccion_general,0.5116776823997498
4452,clarin,La casa de Javier Milei en Benavídez: U$S 2 mil dólares de alquiler y dos ambientes enteros para sus perros de 100 kilos,0.1825817227363586,0.7330705523490906,0.084347665309906,milei,NEU,0.7330705523490906,milei,2023-08-22,eleccion_general,0.7330705523490906
4453,clarin,Lula da Silva comparó a Javier Milei con Bolsonaro y le hizo un pedido a Massa: “Dejá de juntar dólares y ponete a juntar más votos”,0.050046682357788,0.3968800902366638,0.5530732274055481,massa_milei,NEG,0.5530732274055481,massa,2023-08-29,eleccion_general,-0.5530732274055481
4454,clarin,"Por pedido de Cristina Kirchner, Axel Kicillof supervisó el “plan platita” que anunció Sergio Massa",0.2373096197843552,0.6337679028511047,0.1289225071668625,massa,NEU,0.6337679028511047,massa,2023-08-29,eleccion_general,0.6337679028511047
4455,clarin,"Pese al rechazo de las medidas, la ministra de Trabajo amenazó con multar a las empresas que no paguen el bono de Massa",0.0427182465791702,0.3548061847686768,0.6024755239486694,massa,NEG,0.6024755239486694,massa,2023-08-29,eleccion_general,-0.6024755239486694
4456,clarin,Santa Fe no pagará a sus empleados el bono de $ 60 mil anunciado por Sergio Massa,0.0475860610604286,0.4217237830162048,0.5306901335716248,massa,NEG,0.5306901335716248,massa,2023-08-29,eleccion_general,-0.5306901335716248
4457,clarin,"Tenso cruce entre Capitanich y el candidato de Juntos por el Cambio en el debate por la gobernación: “Te pido que lo perdones, madre”",0.0228063389658927,0.1563388556241989,0.8208547830581665,Desconocido,NEG,0.8208547830581665,jxc_uxp,2023-08-29,eleccion_general,-0.8208547830581665
4458,clarin,"Sergio Berni: “Muchos intendentes, de los nuestros y de la oposición, le armaron la lista a Milei”",0.1882186681032181,0.581378161907196,0.2304031252861023,milei,NEU,0.581378161907196,milei,2023-08-29,eleccion_general,0.581378161907196
4459,clarin,Se complica el plan platita de Sergio Massa: cuatro provincias y CABA no pagarán el bono y el Gobierno amenaza con multas a los empresarios,0.0139630362391471,0.1330444365739822,0.8529924750328064,massa,NEG,0.8529924750328064,massa,2023-08-29,eleccion_general,-0.8529924750328064
